cell_id,lat,lon,date_utc,baa_cat,dhw
ef253a904b38,-10.375,121.225,2024-01-02,2,0.79
ef253a904b38,-10.375,121.225,2024-01-03,2,1.03
ef253a904b38,-10.375,121.225,2024-01-04,2,1.28
ef253a904b38,-10.375,121.225,2024-01-05,2,1.5
ef25cee34d2f,-18.375,146.825,2024-01-01,1,0.0
ef25cee34d2f,-18.375,146.825,2024-01-02,1,0.0
ef25cee34d2f,-18.375,146.825,2024-01-03,2,0.19
ef25cee34d2f,-18.375,146.825,2024-01-04,2,0.4
ef25cee34d2f,-18.375,146.825,2024-01-05,2,0.63
ef294e3d41a9,-44.375,152.025,2024-01-01,2,0.33
ef294e3d41a9,-44.375,152.025,2024-01-02,2,0.52
ef294e3d41a9,-44.375,152.025,2024-01-03,2,0.76
ef294e3d41a9,-44.375,152.025,2024-01-04,2,1.01
ef294e3d41a9,-44.375,152.025,2024-01-05,2,1.25
ef3646d9204a,-43.175,124.425,2024-01-01,2,0.22
ef3646d9204a,-43.175,124.425,2024-01-02,2,0.48
ef3646d9204a,-43.175,124.425,2024-01-03,2,0.74
ef3646d9204a,-43.175,124.425,2024-01-04,2,1.06
ef3646d9204a,-43.175,124.425,2024-01-05,2,1.4
ef569de3fd25,-16.775,148.825,2024-01-01,2,0.46
ef569de3fd25,-16.775,148.825,2024-01-02,2,0.46
ef569de3fd25,-16.775,148.825,2024-01-03,2,0.46
ef569de3fd25,-16.775,148.825,2024-01-04,2,0.62
ef569de3fd25,-16.775,148.825,2024-01-05,2,0.79
ef7137fe16de,-42.375,114.825,2024-01-01,2,1.31
ef7137fe16de,-42.375,114.825,2024-01-02,2,1.62
ef7137fe16de,-42.375,114.825,2024-01-03,2,2.03
ef7137fe16de,-42.375,114.825,2024-01-04,2,2.46
ef7137fe16de,-42.375,114.825,2024-01-05,2,2.89
ef781c825069,-38.375,124.025,2024-01-01,0,0.0
ef781c825069,-38.375,124.025,2024-01-02,0,0.0
ef781c825069,-38.375,124.025,2024-01-03,0,0.0
ef781c825069,-38.375,124.025,2024-01-04,0,0.0
ef781c825069,-38.375,124.025,2024-01-05,0,0.0
ef7b35a0918b,-9.975,142.825,2024-01-01,2,0.63
ef7b35a0918b,-9.975,142.825,2024-01-02,2,0.8
ef7b35a0918b,-9.975,142.825,2024-01-03,2,0.97
ef7b35a0918b,-9.975,142.825,2024-01-04,2,0.97
ef7b35a0918b,-9.975,142.825,2024-01-05,2,1.13
ef8b9e74dafe,-17.975,154.025,2024-01-01,1,0.0
ef8b9e74dafe,-17.975,154.025,2024-01-02,2,0.16
ef8b9e74dafe,-17.975,154.025,2024-01-03,2,0.34
ef8b9e74dafe,-17.975,154.025,2024-01-04,2,0.51
ef8b9e74dafe,-17.975,154.025,2024-01-05,2,0.7000000000000001
ef9678485804,-43.175,137.225,2024-01-01,0,0.0
ef9678485804,-43.175,137.225,2024-01-02,0,0.0
ef9678485804,-43.175,137.225,2024-01-03,0,0.0
ef9678485804,-43.175,137.225,2024-01-04,1,0.0
ef9678485804,-43.175,137.225,2024-01-05,1,0.0
ef9eac1e37ba,-43.575,144.025,2024-01-01,2,1.58
ef9eac1e37ba,-43.575,144.025,2024-01-02,2,1.79
ef9eac1e37ba,-43.575,144.025,2024-01-03,2,1.99
ef9eac1e37ba,-43.575,144.025,2024-01-04,2,2.23
ef9eac1e37ba,-43.575,144.025,2024-01-05,2,2.45
ef9fd6a89239,-34.375,133.625,2024-01-01,0,0.0
ef9fd6a89239,-34.375,133.625,2024-01-02,0,0.0
ef9fd6a89239,-34.375,133.625,2024-01-03,0,0.0
ef9fd6a89239,-34.375,133.625,2024-01-04,0,0.0
ef9fd6a89239,-34.375,133.625,2024-01-05,0,0.0
efac5804ca9d,-43.975,116.025,2024-01-01,2,0.42
efac5804ca9d,-43.975,116.025,2024-01-02,2,0.6900000000000001
efac5804ca9d,-43.975,116.025,2024-01-03,2,1.03
efac5804ca9d,-43.975,116.025,2024-01-04,2,1.4
efac5804ca9d,-43.975,116.025,2024-01-05,2,1.73
efade205c552,-12.375,151.225,2024-01-01,2,0.84
efade205c552,-12.375,151.225,2024-01-02,2,0.84
efade205c552,-12.375,151.225,2024-01-03,2,0.99
efade205c552,-12.375,151.225,2024-01-04,2,1.19
efade205c552,-12.375,151.225,2024-01-05,2,1.36
efaf6093f8b2,-43.975,124.425,2024-01-01,1,0.0
efaf6093f8b2,-43.975,124.425,2024-01-02,1,0.0
efaf6093f8b2,-43.975,124.425,2024-01-03,1,0.0
efaf6093f8b2,-43.975,124.425,2024-01-04,2,0.21
efaf6093f8b2,-43.975,124.425,2024-01-05,2,0.45
efb0edbe4db1,-39.175,120.825,2024-01-01,1,0.0
efb0edbe4db1,-39.175,120.825,2024-01-02,1,0.0
efb0edbe4db1,-39.175,120.825,2024-01-03,1,0.0
efb0edbe4db1,-39.175,120.825,2024-01-04,1,0.0
efb0edbe4db1,-39.175,120.825,2024-01-05,1,0.0
efc7b52aa9cd,-25.575,114.025,2024-01-01,1,0.0
efc7b52aa9cd,-25.575,114.025,2024-01-02,1,0.0
efc7b52aa9cd,-25.575,114.025,2024-01-03,0,0.0
efc7b52aa9cd,-25.575,114.025,2024-01-04,1,0.0
efc7b52aa9cd,-25.575,114.025,2024-01-05,1,0.0
efcbd236d868,-40.775,130.425,2024-01-01,0,0.0
efcbd236d868,-40.775,130.425,2024-01-02,1,0.0
efcbd236d868,-40.775,130.425,2024-01-03,1,0.0
efcbd236d868,-40.775,130.425,2024-01-04,1,0.0
efcbd236d868,-40.775,130.425,2024-01-05,1,0.0
efe9bb01d812,-10.375,123.625,2024-01-01,2,1.33
efe9bb01d812,-10.375,123.625,2024-01-02,2,1.57
efe9bb01d812,-10.375,123.625,2024-01-03,2,1.78
efe9bb01d812,-10.375,123.625,2024-01-04,2,2.01
efe9bb01d812,-10.375,123.625,2024-01-05,2,2.22
eff6d88d7437,-35.975,153.225,2024-01-01,0,0.0
eff6d88d7437,-35.975,153.225,2024-01-02,0,0.0
eff6d88d7437,-35.975,153.225,2024-01-03,0,0.0
eff6d88d7437,-35.975,153.225,2024-01-04,0,0.0
eff6d88d7437,-35.975,153.225,2024-01-05,0,0.0
f0021916b2dc,-19.975,151.225,2024-01-01,1,0.0
f0021916b2dc,-19.975,151.225,2024-01-02,1,0.0
f0021916b2dc,-19.975,151.225,2024-01-03,1,0.0
f0021916b2dc,-19.975,151.225,2024-01-04,2,0.15
f0021916b2dc,-19.975,151.225,2024-01-05,2,0.32
f00a90d8f39a,-35.175,138.025,2024-01-01,0,0.0
f00a90d8f39a,-35.175,138.025,2024-01-02,0,0.0
f00a90d8f39a,-35.175,138.025,2024-01-03,0,0.0
f00a90d8f39a,-35.175,138.025,2024-01-04,0,0.0
f00a90d8f39a,-35.175,138.025,2024-01-05,0,0.0
f038b9b66a4c,-17.575,140.025,2024-01-01,2,1.48
f038b9b66a4c,-17.575,140.025,2024-01-02,2,1.69
f038b9b66a4c,-17.575,140.025,2024-01-03,2,1.87
f038b9b66a4c,-17.575,140.025,2024-01-04,2,2.02
f038b9b66a4c,-17.575,140.025,2024-01-05,2,2.21
f03b5277e7ef,-12.775,144.825,2024-01-01,2,0.63
f03b5277e7ef,-12.775,144.825,2024-01-02,2,0.78
f03b5277e7ef,-12.775,144.825,2024-01-03,2,0.93
f03b5277e7ef,-12.775,144.825,2024-01-04,2,0.93
f03b5277e7ef,-12.775,144.825,2024-01-05,2,0.93
f04c0f10a27f,-10.775,153.625,2024-01-01,2,0.3
f04c0f10a27f,-10.775,153.625,2024-01-02,2,0.48
f04c0f10a27f,-10.775,153.625,2024-01-03,2,0.66
f04c0f10a27f,-10.775,153.625,2024-01-04,2,0.88
f04c0f10a27f,-10.775,153.625,2024-01-05,2,1.1
f051999593e6,-16.375,116.825,2024-01-01,0,0.0
f051999593e6,-16.375,116.825,2024-01-02,0,0.0
f051999593e6,-16.375,116.825,2024-01-03,0,0.0
f051999593e6,-16.375,116.825,2024-01-04,0,0.0
f051999593e6,-16.375,116.825,2024-01-05,1,0.0
f05e017d7af1,-42.375,132.425,2024-01-01,1,0.0
f05e017d7af1,-42.375,132.425,2024-01-02,1,0.0
f05e017d7af1,-42.375,132.425,2024-01-03,1,0.0
f05e017d7af1,-42.375,132.425,2024-01-04,1,0.0
f05e017d7af1,-42.375,132.425,2024-01-05,1,0.0
f065044f13c4,-34.375,132.025,2024-01-01,0,0.0
f065044f13c4,-34.375,132.025,2024-01-02,0,0.0
f065044f13c4,-34.375,132.025,2024-01-03,0,0.0
f065044f13c4,-34.375,132.025,2024-01-04,0,0.0
f065044f13c4,-34.375,132.025,2024-01-05,0,0.0
f0687cbb2e3c,-12.375,154.825,2024-01-01,1,0.0
f0687cbb2e3c,-12.375,154.825,2024-01-02,2,0.16
f0687cbb2e3c,-12.375,154.825,2024-01-03,2,0.36
f0687cbb2e3c,-12.375,154.825,2024-01-04,2,0.54
f0687cbb2e3c,-12.375,154.825,2024-01-05,2,0.74
f0a0e88b436f,-27.975,154.825,2024-01-01,1,0.0
f0a0e88b436f,-27.975,154.825,2024-01-02,1,0.0
f0a0e88b436f,-27.975,154.825,2024-01-03,2,0.17
f0a0e88b436f,-27.975,154.825,2024-01-04,2,0.38
f0a0e88b436f,-27.975,154.825,2024-01-05,2,0.59
f0b0b2d4d757,-10.775,123.625,2024-01-01,3,4.08
f0b0b2d4d757,-10.775,123.625,2024-01-02,3,4.34
f0b0b2d4d757,-10.775,123.625,2024-01-03,3,4.59
f0b0b2d4d757,-10.775,123.625,2024-01-04,3,4.84
f0b0b2d4d757,-10.775,123.625,2024-01-05,3,5.0600000000000005
f0bb95ff4668,-10.375,116.825,2024-01-01,2,2.06
f0bb95ff4668,-10.375,116.825,2024-01-02,2,2.3000000000000003
f0bb95ff4668,-10.375,116.825,2024-01-03,2,2.52
f0bb95ff4668,-10.375,116.825,2024-01-04,2,2.74
f0bb95ff4668,-10.375,116.825,2024-01-05,2,2.95
f0bc02013314,-38.375,130.825,2024-01-01,0,0.0
f0bc02013314,-38.375,130.825,2024-01-02,0,0.0
f0bc02013314,-38.375,130.825,2024-01-03,0,0.0
f0bc02013314,-38.375,130.825,2024-01-04,0,0.0
f0bc02013314,-38.375,130.825,2024-01-05,0,0.0
f0c0a0c67f09,-35.175,153.225,2024-01-01,0,0.0
f0c0a0c67f09,-35.175,153.225,2024-01-02,0,0.0
f0c0a0c67f09,-35.175,153.225,2024-01-03,0,0.0
f0c0a0c67f09,-35.175,153.225,2024-01-04,0,0.0
f0c0a0c67f09,-35.175,153.225,2024-01-05,0,0.0
f0c6626baa8f,-13.175,146.425,2024-01-01,2,0.75
f0c6626baa8f,-13.175,146.425,2024-01-02,2,0.75
f0c6626baa8f,-13.175,146.425,2024-01-03,2,0.75
f0c6626baa8f,-13.175,146.425,2024-01-04,2,0.75
f0c6626baa8f,-13.175,146.425,2024-01-05,2,0.75
f0d418825a2b,-33.175,127.225,2024-01-01,0,0.0
f0d418825a2b,-33.175,127.225,2024-01-02,0,0.0
f0d418825a2b,-33.175,127.225,2024-01-03,0,0.0
f0d418825a2b,-33.175,127.225,2024-01-04,0,0.0
f0d418825a2b,-33.175,127.225,2024-01-05,0,0.0
f0d567c15806,-13.575,150.425,2024-01-01,2,1.33
f0d567c15806,-13.575,150.425,2024-01-02,2,1.33
f0d567c15806,-13.575,150.425,2024-01-03,2,1.33
f0d567c15806,-13.575,150.425,2024-01-04,2,1.48
f0d567c15806,-13.575,150.425,2024-01-05,2,1.64
f0d7c23e7f2c,-10.775,134.425,2024-01-01,2,0.66
f0d7c23e7f2c,-10.775,134.425,2024-01-02,2,0.87
f0d7c23e7f2c,-10.775,134.425,2024-01-03,2,1.12
f0d7c23e7f2c,-10.775,134.425,2024-01-04,2,1.37
f0d7c23e7f2c,-10.775,134.425,2024-01-05,2,1.64
f0f3b2b75b04,-35.975,113.225,2024-01-01,0,0.0
f0f3b2b75b04,-35.975,113.225,2024-01-02,0,0.0
f0f3b2b75b04,-35.975,113.225,2024-01-03,0,0.0
f0f3b2b75b04,-35.975,113.225,2024-01-04,0,0.0
f0f3b2b75b04,-35.975,113.225,2024-01-05,0,0.0
f0fbc8690ac9,-38.375,135.625,2024-01-01,0,0.0
f0fbc8690ac9,-38.375,135.625,2024-01-02,0,0.0
f0fbc8690ac9,-38.375,135.625,2024-01-03,0,0.0
f0fbc8690ac9,-38.375,135.625,2024-01-04,0,0.0
f0fbc8690ac9,-38.375,135.625,2024-01-05,0,0.0
f0ffb11e37d3,-40.375,124.425,2024-01-01,0,0.0
f0ffb11e37d3,-40.375,124.425,2024-01-02,1,0.0
f0ffb11e37d3,-40.375,124.425,2024-01-03,1,0.0
f0ffb11e37d3,-40.375,124.425,2024-01-04,1,0.0
f0ffb11e37d3,-40.375,124.425,2024-01-05,1,0.0
f1144be378c5,-44.775,146.425,2024-01-01,2,2.4
f1144be378c5,-44.775,146.425,2024-01-02,2,2.4
f1144be378c5,-44.775,146.425,2024-01-03,2,2.56
f1144be378c5,-44.775,146.425,2024-01-04,2,2.78
f1144be378c5,-44.775,146.425,2024-01-05,2,2.78
f1190acb358c,-16.775,153.225,2024-01-01,2,1.2
f1190acb358c,-16.775,153.225,2024-01-02,2,1.41
f1190acb358c,-16.775,153.225,2024-01-03,2,1.6
f1190acb358c,-16.775,153.225,2024-01-04,2,1.79
f1190acb358c,-16.775,153.225,2024-01-05,2,1.98
f11c0861e7e0,-44.775,140.025,2024-01-01,1,0.0
f11c0861e7e0,-44.775,140.025,2024-01-02,1,0.0
f11c0861e7e0,-44.775,140.025,2024-01-03,1,0.0
f11c0861e7e0,-44.775,140.025,2024-01-04,1,0.0
f11c0861e7e0,-44.775,140.025,2024-01-05,1,0.0
f1255644679a,-38.375,147.625,2024-01-01,0,0.0
f1255644679a,-38.375,147.625,2024-01-02,0,0.0
f1255644679a,-38.375,147.625,2024-01-03,0,0.0
f1255644679a,-38.375,147.625,2024-01-04,0,0.0
f1255644679a,-38.375,147.625,2024-01-05,0,0.0
f127811ae5c5,-13.175,129.225,2024-01-01,2,1.5
f127811ae5c5,-13.175,129.225,2024-01-02,2,1.66
f127811ae5c5,-13.175,129.225,2024-01-03,2,1.81
f127811ae5c5,-13.175,129.225,2024-01-04,2,1.98
f127811ae5c5,-13.175,129.225,2024-01-05,2,2.21
f131ae0092bb,-12.375,126.825,2024-01-01,3,4.29
f131ae0092bb,-12.375,126.825,2024-01-02,3,4.46
f131ae0092bb,-12.375,126.825,2024-01-03,3,4.63
f131ae0092bb,-12.375,126.825,2024-01-04,3,4.82
f131ae0092bb,-12.375,126.825,2024-01-05,3,5.01
f13a1996f3f2,-38.375,149.625,2024-01-01,1,0.0
f13a1996f3f2,-38.375,149.625,2024-01-02,1,0.0
f13a1996f3f2,-38.375,149.625,2024-01-03,2,0.18
f13a1996f3f2,-38.375,149.625,2024-01-04,2,0.35
f13a1996f3f2,-38.375,149.625,2024-01-05,2,0.54
f14d24ea34e6,-12.375,117.225,2024-01-01,1,0.9
f14d24ea34e6,-12.375,117.225,2024-01-02,2,1.06
f14d24ea34e6,-12.375,117.225,2024-01-03,2,1.28
f14d24ea34e6,-12.375,117.225,2024-01-04,2,1.52
f14d24ea34e6,-12.375,117.225,2024-01-05,2,1.75
f153409740b0,-11.175,126.825,2024-01-01,3,6.97
f153409740b0,-11.175,126.825,2024-01-02,3,7.2
f153409740b0,-11.175,126.825,2024-01-03,3,7.45
f153409740b0,-11.175,126.825,2024-01-04,3,7.71
f153409740b0,-11.175,126.825,2024-01-05,3,7.96
f15f00f04b45,-11.975,130.025,2024-01-01,2,0.15
f15f00f04b45,-11.975,130.025,2024-01-02,2,0.3
f15f00f04b45,-11.975,130.025,2024-01-03,2,0.48
f15f00f04b45,-11.975,130.025,2024-01-04,2,0.48
f15f00f04b45,-11.975,130.025,2024-01-05,2,0.64
f16a566a5be9,-41.975,125.625,2024-01-01,1,0.0
f16a566a5be9,-41.975,125.625,2024-01-02,1,0.0
f16a566a5be9,-41.975,125.625,2024-01-03,1,0.0
f16a566a5be9,-41.975,125.625,2024-01-04,1,0.0
f16a566a5be9,-41.975,125.625,2024-01-05,1,0.0
f17c970fdb08,-12.775,126.025,2024-01-01,3,6.55
f17c970fdb08,-12.775,126.025,2024-01-02,3,6.71
f17c970fdb08,-12.775,126.025,2024-01-03,3,6.87
f17c970fdb08,-12.775,126.025,2024-01-04,3,7.0600000000000005
f17c970fdb08,-12.775,126.025,2024-01-05,3,7.26
f18878fd9b17,-11.175,124.425,2024-01-01,3,5.61
f18878fd9b17,-11.175,124.425,2024-01-02,3,5.8500000000000005
f18878fd9b17,-11.175,124.425,2024-01-03,3,6.11
f18878fd9b17,-11.175,124.425,2024-01-04,3,6.37
f18878fd9b17,-11.175,124.425,2024-01-05,3,6.61
f19925ffd7fd,-10.375,144.825,2024-01-01,2,0.8200000000000001
f19925ffd7fd,-10.375,144.825,2024-01-02,2,1.01
f19925ffd7fd,-10.375,144.825,2024-01-03,2,1.17
f19925ffd7fd,-10.375,144.825,2024-01-04,2,1.34
f19925ffd7fd,-10.375,144.825,2024-01-05,2,1.52
f1a3aa5ba97b,-41.175,138.025,2024-01-01,0,0.0
f1a3aa5ba97b,-41.175,138.025,2024-01-02,0,0.0
f1a3aa5ba97b,-41.175,138.025,2024-01-03,0,0.0
f1a3aa5ba97b,-41.175,138.025,2024-01-04,0,0.0
f1a3aa5ba97b,-41.175,138.025,2024-01-05,0,0.0
f1a4df1eb38b,-32.375,127.225,2024-01-01,0,0.0
f1a4df1eb38b,-32.375,127.225,2024-01-02,0,0.0
f1a4df1eb38b,-32.375,127.225,2024-01-03,0,0.0
f1a4df1eb38b,-32.375,127.225,2024-01-04,0,0.0
f1a4df1eb38b,-32.375,127.225,2024-01-05,0,0.0
f1a77c7ba4c5,-41.975,115.625,2024-01-01,2,1.72
f1a77c7ba4c5,-41.975,115.625,2024-01-02,2,2.09
f1a77c7ba4c5,-41.975,115.625,2024-01-03,2,2.53
f1a77c7ba4c5,-41.975,115.625,2024-01-04,2,3.0
f1a77c7ba4c5,-41.975,115.625,2024-01-05,2,3.48
f1b4ab308c50,-26.375,113.625,2024-01-01,2,0.15
f1b4ab308c50,-26.375,113.625,2024-01-02,1,0.15
f1b4ab308c50,-26.375,113.625,2024-01-03,1,0.15
f1b4ab308c50,-26.375,113.625,2024-01-04,1,0.15
f1b4ab308c50,-26.375,113.625,2024-01-05,2,0.29
f1bcca88272f,-43.575,122.025,2024-01-01,2,0.22
f1bcca88272f,-43.575,122.025,2024-01-02,2,0.46
f1bcca88272f,-43.575,122.025,2024-01-03,2,0.74
f1bcca88272f,-43.575,122.025,2024-01-04,2,1.08
f1bcca88272f,-43.575,122.025,2024-01-05,2,1.5
f1c62e8d627f,-15.575,151.225,2024-01-01,2,0.62
f1c62e8d627f,-15.575,151.225,2024-01-02,2,0.78
f1c62e8d627f,-15.575,151.225,2024-01-03,2,0.93
f1c62e8d627f,-15.575,151.225,2024-01-04,2,1.11
f1c62e8d627f,-15.575,151.225,2024-01-05,2,1.28
f1cfa1196f18,-21.575,153.225,2024-01-01,1,0.0
f1cfa1196f18,-21.575,153.225,2024-01-02,1,0.0
f1cfa1196f18,-21.575,153.225,2024-01-03,1,0.0
f1cfa1196f18,-21.575,153.225,2024-01-04,1,0.0
f1cfa1196f18,-21.575,153.225,2024-01-05,1,0.0
f1cfb06255b2,-30.775,154.425,2024-01-01,2,1.61
f1cfb06255b2,-30.775,154.425,2024-01-02,2,1.78
f1cfb06255b2,-30.775,154.425,2024-01-03,2,1.95
f1cfb06255b2,-30.775,154.425,2024-01-04,2,2.14
f1cfb06255b2,-30.775,154.425,2024-01-05,2,2.31
f1d62e1a302a,-34.775,121.225,2024-01-01,0,0.0
f1d62e1a302a,-34.775,121.225,2024-01-02,0,0.0
f1d62e1a302a,-34.775,121.225,2024-01-03,0,0.0
f1d62e1a302a,-34.775,121.225,2024-01-04,0,0.0
f1d62e1a302a,-34.775,121.225,2024-01-05,0,0.0
f1e5479ac4fd,-16.375,146.825,2024-01-01,2,0.34
f1e5479ac4fd,-16.375,146.825,2024-01-02,2,0.5
f1e5479ac4fd,-16.375,146.825,2024-01-03,2,0.6900000000000001
f1e5479ac4fd,-16.375,146.825,2024-01-04,2,0.85
f1e5479ac4fd,-16.375,146.825,2024-01-05,2,1.03
f1eacfa911bb,-21.975,111.625,2024-01-01,0,0.0
f1eacfa911bb,-21.975,111.625,2024-01-02,0,0.0
f1eacfa911bb,-21.975,111.625,2024-01-03,0,0.0
f1eacfa911bb,-21.975,111.625,2024-01-04,0,0.0
f1eacfa911bb,-21.975,111.625,2024-01-05,0,0.0
f1fb0f269e6e,-41.575,124.825,2024-01-01,1,0.0
f1fb0f269e6e,-41.575,124.825,2024-01-02,1,0.0
f1fb0f269e6e,-41.575,124.825,2024-01-03,1,0.0
f1fb0f269e6e,-41.575,124.825,2024-01-04,1,0.0
f1fb0f269e6e,-41.575,124.825,2024-01-05,1,0.0
f1fc218d82eb,-36.375,125.625,2024-01-01,0,0.0
f1fc218d82eb,-36.375,125.625,2024-01-02,0,0.0
f1fc218d82eb,-36.375,125.625,2024-01-03,0,0.0
f1fc218d82eb,-36.375,125.625,2024-01-04,0,0.0
f1fc218d82eb,-36.375,125.625,2024-01-05,0,0.0
f2037aa015b3,-15.175,110.025,2024-01-01,1,0.0
f2037aa015b3,-15.175,110.025,2024-01-02,1,0.0
f2037aa015b3,-15.175,110.025,2024-01-03,1,0.0
f2037aa015b3,-15.175,110.025,2024-01-04,1,0.0
f2037aa015b3,-15.175,110.025,2024-01-05,1,0.0
f2107a2dee9b,-37.175,119.625,2024-01-01,0,0.0
f2107a2dee9b,-37.175,119.625,2024-01-02,0,0.0
f2107a2dee9b,-37.175,119.625,2024-01-03,0,0.0
f2107a2dee9b,-37.175,119.625,2024-01-04,0,0.0
f2107a2dee9b,-37.175,119.625,2024-01-05,0,0.0
f215e39f3ac7,-14.775,113.625,2024-01-01,1,0.47
f215e39f3ac7,-14.775,113.625,2024-01-02,1,0.47
f215e39f3ac7,-14.775,113.625,2024-01-03,1,0.47
f215e39f3ac7,-14.775,113.625,2024-01-04,1,0.47
f215e39f3ac7,-14.775,113.625,2024-01-05,2,0.63
f23b4d3f7593,-41.175,118.825,2024-01-01,1,0.0
f23b4d3f7593,-41.175,118.825,2024-01-02,2,0.21
f23b4d3f7593,-41.175,118.825,2024-01-03,2,0.51
f23b4d3f7593,-41.175,118.825,2024-01-04,2,0.89
f23b4d3f7593,-41.175,118.825,2024-01-05,2,1.31
f23d96ab2843,-27.975,154.425,2024-01-01,1,0.0
f23d96ab2843,-27.975,154.425,2024-01-02,1,0.0
f23d96ab2843,-27.975,154.425,2024-01-03,2,0.14
f23d96ab2843,-27.975,154.425,2024-01-04,2,0.34
f23d96ab2843,-27.975,154.425,2024-01-05,2,0.54
f266831c2445,-40.775,129.625,2024-01-01,0,0.0
f266831c2445,-40.775,129.625,2024-01-02,0,0.0
f266831c2445,-40.775,129.625,2024-01-03,0,0.0
f266831c2445,-40.775,129.625,2024-01-04,0,0.0
f266831c2445,-40.775,129.625,2024-01-05,0,0.0
f2684741441f,-41.975,142.825,2024-01-01,1,0.0
f2684741441f,-41.975,142.825,2024-01-02,1,0.0
f2684741441f,-41.975,142.825,2024-01-03,1,0.0
f2684741441f,-41.975,142.825,2024-01-04,1,0.0
f2684741441f,-41.975,142.825,2024-01-05,1,0.0
f27da559006e,-33.575,154.825,2024-01-01,1,0.0
f27da559006e,-33.575,154.825,2024-01-02,1,0.0
f27da559006e,-33.575,154.825,2024-01-03,1,0.0
f27da559006e,-33.575,154.825,2024-01-04,1,0.0
f27da559006e,-33.575,154.825,2024-01-05,1,0.0
f294cb7696c0,-42.375,120.025,2024-01-01,2,0.23
f294cb7696c0,-42.375,120.025,2024-01-02,2,0.53
f294cb7696c0,-42.375,120.025,2024-01-03,2,0.88
f294cb7696c0,-42.375,120.025,2024-01-04,2,1.25
f294cb7696c0,-42.375,120.025,2024-01-05,2,1.7
f296ec060cbd,-21.975,154.825,2024-01-01,2,0.14
f296ec060cbd,-21.975,154.825,2024-01-02,2,0.34
f296ec060cbd,-21.975,154.825,2024-01-03,2,0.53
f296ec060cbd,-21.975,154.825,2024-01-04,2,0.75
f296ec060cbd,-21.975,154.825,2024-01-05,2,0.98
f2a4752479d7,-43.175,150.025,2024-01-01,3,5.55
f2a4752479d7,-43.175,150.025,2024-01-02,3,5.73
f2a4752479d7,-43.175,150.025,2024-01-03,3,5.97
f2a4752479d7,-43.175,150.025,2024-01-04,3,6.17
f2a4752479d7,-43.175,150.025,2024-01-05,3,6.32
f2aba47c4e98,-11.175,120.825,2024-01-01,2,1.89
f2aba47c4e98,-11.175,120.825,2024-01-02,2,2.16
f2aba47c4e98,-11.175,120.825,2024-01-03,2,2.48
f2aba47c4e98,-11.175,120.825,2024-01-04,2,2.78
f2aba47c4e98,-11.175,120.825,2024-01-05,2,3.03
f2b61ec882d0,-38.775,154.025,2024-01-01,1,0.0
f2b61ec882d0,-38.775,154.025,2024-01-02,1,0.0
f2b61ec882d0,-38.775,154.025,2024-01-03,1,0.0
f2b61ec882d0,-38.775,154.025,2024-01-04,1,0.0
f2b61ec882d0,-38.775,154.025,2024-01-05,1,0.0
f2c2ab792e5d,-13.175,129.625,2024-01-01,2,0.84
f2c2ab792e5d,-13.175,129.625,2024-01-02,2,1.01
f2c2ab792e5d,-13.175,129.625,2024-01-03,2,1.16
f2c2ab792e5d,-13.175,129.625,2024-01-04,2,1.34
f2c2ab792e5d,-13.175,129.625,2024-01-05,2,1.56
f2d28cf014dd,-10.375,124.425,2024-01-01,2,3.47
f2d28cf014dd,-10.375,124.425,2024-01-02,2,3.69
f2d28cf014dd,-10.375,124.425,2024-01-03,2,3.92
f2d28cf014dd,-10.375,124.425,2024-01-04,3,4.15
f2d28cf014dd,-10.375,124.425,2024-01-05,3,4.37
f2f1bac7fa9e,-16.775,118.825,2024-01-01,0,0.0
f2f1bac7fa9e,-16.775,118.825,2024-01-02,0,0.0
f2f1bac7fa9e,-16.775,118.825,2024-01-03,0,0.0
f2f1bac7fa9e,-16.775,118.825,2024-01-04,0,0.0
f2f1bac7fa9e,-16.775,118.825,2024-01-05,0,0.0
f2f1f8ba262d,-34.375,131.625,2024-01-01,0,0.0
f2f1f8ba262d,-34.375,131.625,2024-01-02,0,0.0
f2f1f8ba262d,-34.375,131.625,2024-01-03,0,0.0
f2f1f8ba262d,-34.375,131.625,2024-01-04,0,0.0
f2f1f8ba262d,-34.375,131.625,2024-01-05,0,0.0
f300752f5737,-14.775,140.025,2024-01-01,2,0.49
f300752f5737,-14.775,140.025,2024-01-02,2,0.49
f300752f5737,-14.775,140.025,2024-01-03,2,0.66
f300752f5737,-14.775,140.025,2024-01-04,2,0.66
f300752f5737,-14.775,140.025,2024-01-05,2,0.84
f32ac93f7ff4,-42.775,116.825,2024-01-01,2,0.97
f32ac93f7ff4,-42.775,116.825,2024-01-02,2,1.33
f32ac93f7ff4,-42.775,116.825,2024-01-03,2,1.78
f32ac93f7ff4,-42.775,116.825,2024-01-04,2,2.26
f32ac93f7ff4,-42.775,116.825,2024-01-05,2,2.77
f330a33f007d,-13.575,129.225,2024-01-01,2,0.62
f330a33f007d,-13.575,129.225,2024-01-02,2,0.62
f330a33f007d,-13.575,129.225,2024-01-03,2,0.77
f330a33f007d,-13.575,129.225,2024-01-04,2,0.94
f330a33f007d,-13.575,129.225,2024-01-05,2,1.15
f33154f36e24,-9.975,114.025,2024-01-01,2,0.45
f33154f36e24,-9.975,114.025,2024-01-02,2,0.61
f33154f36e24,-9.975,114.025,2024-01-03,2,0.8300000000000001
